player_id,first_name,second_name,team_name,position,points,minutes_played,ppg,value_ratio,selected_percent,form,transfers_in,transfers_out,influence,creativity,threat,price
438,Noussair,Mazraoui,Man Utd,Defender,88,2836,2.4,17.6,1.1,0,0,0,619.4,332.7,123,5
439,Diego,León Blanco,Man Utd,Defender,0,0,0,0,0.2,0,0,0,0,0,0,4.5
440,Diogo,Dalot Teixeira,Man Utd,Defender,95,2812,2.9,21.1,2.8,0,0,0,493.2,434.2,264,4.5
441,Patrick,Dorgu,Man Utd,Defender,18,840,1.5,4,1.6,0,0,0,106.4,175.3,112,4.5
442,Harry,Maguire,Man Utd,Defender,48,1751,1.8,10.7,0.6,0,0,0,411.4,111.5,237,4.5
443,Luke,Shaw,Man Utd,Defender,5,346,0.7,1.1,0.2,0,0,0,48.2,68.2,11,4.5
444,Leny,Yoro,Man Utd,Defender,22,1160,1,4.9,1,0,0,0,207.4,55.8,54,4.5
445,Harry,Amass,Man Utd,Defender,4,345,0.8,1,0.3,0,0,0,40,26.5,15,4
446,Tyler,Fredricson,Man Utd,Defender,2,166,1,0.5,0.2,0,0,0,37.4,4.9,2,4
447,Ayden,Heaven,Man Utd,Defender,10,169,2.5,2.5,2.6,0,0,0,43.4,12.9,8,4
448,Tyrell,Malacia,Man Utd,Defender,2,99,0.7,0.5,0.4,0,0,0,5.2,13.9,0,4
449,Bruno,Borges Fernandes,Man Utd,Midfielder,174,3017,4.8,19.3,8.4,0,0,0,1017.8,1407.7,587,9
450,Matheus,Santos Carneiro da Cunha,Man Utd,Midfielder,178,2596,5.4,22.2,13.8,0,0,0,936.2,847.8,940,8
451,Marcus,Rashford,Man Utd,Midfielder,95,1414,3.8,13.6,1.4,0,0,0,398.4,451.1,369,7
452,Amad,Diallo,Man Utd,Midfielder,129,1898,5,19.8,3.7,0,0,0,634,687.2,615,6.5
453,Alejandro,Garnacho Ferreyra,Man Utd,Midfielder,106,2188,2.9,16.3,0.1,0,0,0,454,532.2,904,6.5
454,Antony,dos Santos,Man Utd,Midfielder,8,135,1,1.3,0.1,0,0,0,35,50.7,74,6
455,Mason,Mount,Man Utd,Midfielder,25,613,1.5,4.2,0.1,0,0,0,104,140,218,6
456,Jadon,Sancho,Man Utd,Midfielder,86,1754,2.8,14.3,0.1,0,0,0,340,523.2,414,6
457,Carlos Henrique,Casimiro,Man Utd,Midfielder,48,1489,2,8.7,0.1,0,0,0,433.2,348.2,265,5.5
458,Kobbie,Mainoo,Man Utd,Midfielder,42,1646,1.7,8.4,0.9,0,0,0,196.6,250.8,137,5
459,Manuel,Ugarte Ribeiro,Man Utd,Midfielder,49,1777,1.7,9.8,0.2,0,0,0,313.6,195.9,113,5
460,Toby,Collyer,Man Utd,Midfielder,6,174,1,1.3,0.3,0,0,0,40.4,29.9,8,4.5
461,Jayce,Fitzgerald,Man Utd,Midfielder,0,0,0,0,0,0,0,0,0,0,0,4.5
462,Jack,Fletcher,Man Utd,Midfielder,0,0,0,0,0,0,0,0,0,0,0,4.5
463,Sékou,Koné,Man Utd,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,4.5
464,Jack,Moorhouse,Man Utd,Midfielder,0,0,0,0,0,0,0,0,0,0,0,4.5
465,Rasmus,Højlund,Man Utd,Forward,78,1998,2.4,12,0.8,0,0,0,187,254.7,432,6.5
466,Joshua,Zirkzee,Man Utd,Forward,64,1385,2,10.7,1.3,0,0,0,222.6,212,351,6
467,Chido,Obi,Man Utd,Forward,7,160,1,1.6,6.7,0,0,0,8.2,5.1,46,4.5
468,Ethan,Wheatley,Man Utd,Forward,0,0,0,0,0.3,0,0,0,0,0,0,4.5
469,Nick,Pope,Newcastle,Goalkeeper,102,2520,3.6,20.4,3.9,0,0,0,666,10,0,5
470,Martin,Dúbravka,Newcastle,Goalkeeper,44,900,4.4,11,11,0,0,0,220.2,0,0,4
471,Mark,Gillespie,Newcastle,Goalkeeper,0,0,0,0,0.1,0,0,0,0,0,0,4
472,Odysseas,Vlachodimos,Newcastle,Goalkeeper,0,0,0,0,0.2,0,0,0,0,0,0,4
473,Lewis,Hall,Newcastle,Defender,102,2188,3.8,18.5,3.5,0,0,0,561.6,561.2,128,5.5
474,Fabian,Schär,Newcastle,Defender,118,2935,3.5,21.5,1.9,0,0,0,743.2,111.5,346,5.5
475,Sven,Botman,Newcastle,Defender,18,412,2.2,3.6,0.5,0,0,0,110.4,28.4,96,5
476,Dan,Burn,Newcastle,Defender,115,3330,3.1,23,3,0,0,0,736.6,123.6,297,5
477,Tino,Livramento,Newcastle,Defender,105,2835,2.8,21,5.4,0,0,0,567.4,406.2,127,5
478,Kieran,Trippier,Newcastle,Defender,72,1299,2.9,14.4,1.1,0,0,0,319.4,406.8,33,5
479,Emil,Krafth,Newcastle,Defender,17,334,1.4,3.8,0.1,0,0,0,59.2,19.7,13,4.5
480,Jamaal,Lascelles,Newcastle,Defender,0,0,0,0,0.1,0,0,0,0,0,0,4.5
481,Alex,Murphy,Newcastle,Defender,0,0,0,0,0.7,0,0,0,0,0,0,4
482,Harrison,Ashby,Newcastle,Defender,0,0,0,0,0.2,0,0,0,0,0,0,4
483,Miodrag,Pivaš,Newcastle,Defender,0,0,0,0,0.2,0,0,0,0,0,0,4
484,Matt,Targett,Newcastle,Defender,2,20,1,0.5,0.5,0,0,0,5,5.6,0,4
485,Anthony,Gordon,Newcastle,Midfielder,124,2428,3.6,16.5,2.8,0,0,0,537,777.3,655,7.5
486,Anthony,Elanga,Newcastle,Midfielder,153,2496,4,21.9,10,0,0,0,627,785.4,582,7
487,Harvey,Barnes,Newcastle,Midfielder,130,1746,3.9,20,0.5,0,0,0,522.2,407.1,701,6.5
488,Bruno,Guimarães Rodriguez Moura,Newcastle,Midfielder,135,3273,3.6,20.8,1.3,0,0,0,723,796,454,6.5
489,Jacob,Murphy,Newcastle,Midfielder,159,2356,4.5,24.5,2.6,0,0,0,713.4,625.2,519,6.5
490,Joelinton Cássio,Apolinário de Lira,Newcastle,Midfielder,99,2394,3.4,16.5,0.4,0,0,0,469.8,389.3,465,6
491,Sandro,Tonali,Newcastle,Midfielder,106,2625,2.9,19.3,2.3,0,0,0,539.4,496.3,299,5.5
492,Antoñito,Cordero Campillo,Newcastle,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5
494,Joe,Willock,Newcastle,Midfielder,46,1065,1.4,9.2,0.2,0,0,0,172.8,273.8,197,5
495,Isaac,Hayden,Newcastle,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,4.5
496,Garang,Kuol,Newcastle,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,4.5
497,Lewis,Miley,Newcastle,Midfielder,21,304,1.5,4.7,3.1,0,0,0,87.4,33.5,45,4.5
498,Joe,White,Newcastle,Midfielder,0,0,0,0,0.2,0,0,0,0,0,0,4.5
499,Alexander,Isak,Newcastle,Forward,211,2758,6.2,20.1,38,0,0,0,1043,573.1,1320,10.5
500,William,Osula,Newcastle,Forward,19,124,1.4,3.5,0.1,0,0,0,42.4,25.1,37,5.5
501,Sean,Neave,Newcastle,Forward,0,0,0,0,0.3,0,0,0,0,0,0,4.5
502,Matz,Sels,Nott'm Forest,Goalkeeper,150,3420,3.9,30,17.8,0,0,0,942.2,20.2,0,5
503,Carlos Miguel,dos Santos Pereira,Nott'm Forest,Goalkeeper,0,0,0,0,0.3,0,0,0,0,0,0,4
504,Matt,Turner,Nott'm Forest,Goalkeeper,0,0,0,0,1.4,0,0,0,0,0,0,4
505,Nikola,Milenkovi?,Nott'm Forest,Defender,145,3330,3.9,26.4,6.8,0,0,0,805.2,107.9,361,5.5
506,Murillo,Costa dos Santos,Nott'm Forest,Defender,130,3188,3.6,23.6,2.9,0,0,0,927.2,211.2,201,5.5
507,Ola,Aina,Nott'm Forest,Defender,128,2996,3.7,25.6,17.4,0,0,0,578.2,282.3,80,5
508,Neco,Williams,Nott'm Forest,Defender,109,2588,3.1,21.8,1.4,0,0,0,628.4,305.3,244,5
509,David,Mota Veiga Teixeira do Carmo,Nott'm Forest,Defender,0,0,0,0,0.1,0,0,0,0,0,0,4.5
510,Jair,Paula da Cunha Filho,Nott'm Forest,Defender,0,0,0,0,0.1,0,0,0,0,0,0,4.5
511,Felipe,Rodrigues da Silva,Nott'm Forest,Defender,36,891,1.4,8,0.1,0,0,0,205.2,10.8,22,4.5
512,Omar,Richards,Nott'm Forest,Defender,0,0,0,0,0.1,0,0,0,0,0,0,4.5
513,Zach,Abbott,Nott'm Forest,Defender,0,0,0,0,0.3,0,0,0,0,0,0,4
514,Willy,Boly,Nott'm Forest,Defender,6,146,1,1.5,0.6,0,0,0,51,0.4,17,4
515,Morgan,Gibbs-White,Nott'm Forest,Midfielder,154,2806,4.5,20.5,3.8,0,0,0,680.4,793.7,632,7.5
516,Callum,Hudson-Odoi,Nott'm Forest,Midfielder,103,2190,3.3,17.2,2.5,0,0,0,445.6,663.9,405,6
517,Elliot,Anderson,Nott'm Forest,Midfielder,107,2726,2.9,19.5,1.8,0,0,0,638.8,605.2,308,5.5
518,João Pedro,Ferreira da Silva,Nott'm Forest,Midfielder,52,835,1.7,9.5,0.1,0,0,0,221.8,182.9,239,5.5
519,Nicolás,Domínguez,Nott'm Forest,Midfielder,54,1954,1.6,10.8,0,0,0,0,410.2,247.2,237,5
520,Lewis,O'Brien,Nott'm Forest,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5
521,Ibrahim,Sangaré,Nott'm Forest,Midfielder,20,584,1.5,4,0.1,0,0,0,130.6,80.3,21,5
522,Ryan,Yates,Nott'm Forest,Midfielder,67,1901,1.9,13.4,0.2,0,0,0,344.4,241.1,265,5
523,Eric,da Silva Moreira,Nott'm Forest,Midfielder,2,28,1,0.4,0.2,0,0,0,5.2,0.3,0,4.5
524,Marko,Stameni?,Nott'm Forest,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,4.5
525,Chris,Wood,Nott'm Forest,Forward,200,2958,5.6,26.7,14.3,0,0,0,838.4,320,900,7.5
526,Igor Jesus,Maciel da Cruz,Nott'm Forest,Forward,0,0,0,0,1.6,0,0,0,0,0,0,6
527,Taiwo,Awoniyi,Nott'm Forest,Forward,32,398,1.2,5.8,0.7,0,0,0,67,40.9,118,5.5
528,Anthony,Patterson,Sunderland,Goalkeeper,0,0,0,0,0.7,0,0,0,0,0,0,4.5
529,Simon,Moore,Sunderland,Goalkeeper,0,0,0,0,0.7,0,0,0,0,0,0,4
530,Blondy,Nna Noukeu,Sunderland,Goalkeeper,0,0,0,0,0.3,0,0,0,0,0,0,4
531,Daniel,Ballard,Sunderland,Defender,0,0,0,0,0.3,0,0,0,0,0,0,4.5
532,Trai,Hume,Sunderland,Defender,0,0,0,0,0.4,0,0,0,0,0,0,4.5
533,Aji,Alese,Sunderland,Defender,0,0,0,0,0,0,0,0,0,0,0,4
534,Joe,Anderson,Sunderland,Defender,0,0,0,0,0.6,0,0,0,0,0,0,4
535,Dennis,Cirkin,Sunderland,Defender,0,0,0,0,0.6,0,0,0,0,0,0,4
536,Leo Fuhr,Hjelde,Sunderland,Defender,0,0,0,0,0,0,0,0,0,0,0,4
537,Niall,Huggins,Sunderland,Defender,0,0,0,0,0.3,0,0,0,0,0,0,4
538,Zak,Johnson,Sunderland,Defender,0,0,0,0,0.4,0,0,0,0,0,0,4
539,Luke,O'Nien,Sunderland,Defender,0,0,0,0,0.1,0,0,0,0,0,0,4
540,Timothée,Pembélé,Sunderland,Defender,0,0,0,0,0.3,0,0,0,0,0,0,4
541,Reinildo,Mandava,Sunderland,Defender,0,0,0,0,8.4,0,0,0,0,0,0,4
542,Jenson,Seelt,Sunderland,Defender,0,0,0,0,0.4,0,0,0,0,0,0,4
543,Simon,Adingra,Sunderland,Midfielder,60,1081,2.1,10.9,3.2,0,0,0,212.4,261.9,337,5.5
544,Habib,Diarra,Sunderland,Midfielder,0,0,0,0,0.2,0,0,0,0,0,0,5.5
545,Patrick,Roberts,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5.5
546,Milan,Aleksi?,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5
547,Enzo,Le Fée,Sunderland,Midfielder,0,0,0,0,1.7,0,0,0,0,0,0,5
548,Romaine,Mundle,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5
549,Dan,Neil,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5
550,Ian,Poveda-Ocampo,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5
551,Chris,Rigg,Sunderland,Midfielder,0,0,0,0,0.2,0,0,0,0,0,0,5
552,Noah,Sadiki,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5
553,Chemsdine,Talbi,Sunderland,Midfielder,0,0,0,0,0.2,0,0,0,0,0,0,5
554,Abdoullah,Ba,Sunderland,Midfielder,0,0,0,0,0.4,0,0,0,0,0,0,4.5
555,Alan,Browne,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,4.5
556,Pierre,Ekwah Elimby,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,4.5
557,Harrison,Jones,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,4.5
558,Jay,Matete,Sunderland,Midfielder,0,0,0,0,0.2,0,0,0,0,0,0,4.5
559,Nectarios,Triantis,Sunderland,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,4.5
560,Wilson,Isidor,Sunderland,Forward,0,0,0,0,0.5,0,0,0,0,0,0,5.5
561,Eliezer,Mayenda Dossou,Sunderland,Forward,0,0,0,0,0.7,0,0,0,0,0,0,5.5
562,Ahmed,Abdullahi,Sunderland,Forward,0,0,0,0,1.4,0,0,0,0,0,0,4.5
563,Luís Hemir,Silva Semedo,Sunderland,Forward,0,0,0,0,0.4,0,0,0,0,0,0,4.5
564,Nazarii,Rusyn,Sunderland,Forward,0,0,0,0,0.4,0,0,0,0,0,0,4.5
565,Guglielmo,Vicario,Spurs,Goalkeeper,66,2160,2.8,13.2,3.6,0,0,0,587.8,0,0,5
566,Brandon,Austin,Spurs,Goalkeeper,1,90,1,0.2,0.3,0,0,0,20,0,0,4
567,Antonín,Kinský,Spurs,Goalkeeper,17,540,2.8,4.2,6.2,0,0,0,208.2,10.1,0,4
568,Pedro,Porro Sauceda,Spurs,Defender,98,2606,3,17.8,9.7,0,0,0,778.4,932.9,200,5.5
569,Cristian,Romero,Spurs,Defender,49,1416,2.7,9.8,1.4,0,0,0,343.2,113.1,232,5
570,Kevin,Danso,Spurs,Defender,16,842,1.6,3.6,0.2,0,0,0,242,34.4,72,4.5
571,Ben,Davies,Spurs,Defender,28,1329,1.6,6.2,0.1,0,0,0,343.6,42.1,49,4.5
572,Radu,Dr?gu?in,Spurs,Defender,24,1250,1.5,5.3,0,0,0,0,256.4,58.1,47,4.5
573,Djed,Spence,Spurs,Defender,51,1790,2,11.3,0.5,0,0,0,433,226.6,100,4.5
574,Destiny,Udogie,Spurs,Defender,43,1923,1.7,9.6,10.6,0,0,0,354.8,256.5,132,4.5
575,Micky,van de Ven,Spurs,Defender,32,1014,2.5,7.1,13.1,0,0,0,212,39.4,57,4.5
576,Ashley,Phillips,Spurs,Defender,0,0,0,0,0.7,0,0,0,0,0,0,4
577,Takai,K?ta,Spurs,Defender,0,0,0,0,0.4,0,0,0,0,0,0,4
578,Luka,Vuškovi?,Spurs,Defender,0,0,0,0,3.5,0,0,0,0,0,0,4
579,Son,Heung-min,Spurs,Midfielder,129,2106,4.3,15.2,3.1,0,0,0,629.6,734.9,707,8.5
580,Brennan,Johnson,Spurs,Midfielder,137,2171,4.2,19.6,3.5,0,0,0,559.6,295,761,7
581,James,Maddison,Spurs,Midfielder,133,1799,4.3,19,3.5,0,0,0,683.4,702.3,495,7
582,Mohammed,Kudus,Spurs,Midfielder,106,2589,3.3,16.3,27.9,0,0,0,471.6,552.5,752,6.5
583,Dejan,Kulusevski,Spurs,Midfielder,117,2386,3.7,18,0,0,0,0,613.6,843.8,733,6.5
584,Mathys,Tel,Spurs,Midfielder,42,908,3.2,6.5,0.2,0,0,0,183.8,208.3,236,6.5
585,Rodrigo,Bentancur,Spurs,Midfielder,49,1640,1.9,8.9,0.1,0,0,0,324.6,208.5,165,5.5
586,Lucas,Bergvall,Spurs,Midfielder,44,1200,1.6,8,0.2,0,0,0,237.2,218.7,97,5.5
587,Yves,Bissouma,Spurs,Midfielder,50,1396,1.8,9.1,0.1,0,0,0,283.8,133.8,59,5.5
588,Wilson,Odobert,Spurs,Midfielder,34,843,2.1,6.2,0.1,0,0,0,101.2,108.6,156,5.5
589,Manor,Solomon,Spurs,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5.5
590,Bryan,Gil Salvatierra,Spurs,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5
591,Archie,Gray,Spurs,Midfielder,45,1750,1.6,9,0.2,0,0,0,254.6,71.4,15,5
592,Mikey,Moore,Spurs,Midfielder,19,359,1.9,3.8,0.1,0,0,0,33.2,45.2,34,5
593,Pape Matar,Sarr,Spurs,Midfielder,71,1901,2,14.2,0.7,0,0,0,398.4,257.2,220,5
594,Yang,Min-hyeok,Spurs,Midfielder,0,0,0,0,0.2,0,0,0,0,0,0,4.5
595,Callum,Olusesi,Spurs,Midfielder,0,0,0,0,0.2,0,0,0,0,0,0,4.5
596,Dominic,Solanke-Mitchell,Spurs,Forward,108,2199,4,14.4,17.9,0,0,0,505.8,199.8,729,7.5
597,Richarlison,de Andrade,Spurs,Forward,35,497,2.3,5.4,0.9,0,0,0,180.8,57.1,243,6.5
598,Will,Lankshear,Spurs,Forward,3,10,1,0.7,0.5,0,0,0,0,0,0,4.5
599,Dane,Scarlett,Spurs,Forward,6,31,2,1.3,0.9,0,0,0,24.4,11,17,4.5
600,Alphonse,Areola,West Ham,Goalkeeper,69,2259,2.7,15.3,6.2,0,0,0,619.8,0,0,4.5
601,Wes,Foderingham,West Ham,Goalkeeper,0,0,0,0,1.1,0,0,0,0,0,0,4
602,Krisztián,Hegyi,West Ham,Goalkeeper,0,0,0,0,0.5,0,0,0,0,0,0,4
603,El Hadji Malick,Diouf,West Ham,Defender,0,0,0,0,0.7,0,0,0,0,0,0,4.5
604,Emerson,Palmieri dos Santos,West Ham,Defender,76,2108,2.5,16.9,0.2,0,0,0,420.4,310.9,173,4.5
605,Maximilian,Kilman,West Ham,Defender,82,3348,2.2,18.2,0.4,0,0,0,832.6,203.3,149,4.5
606,Konstantinos,Mavropanos,West Ham,Defender,45,2035,1.4,10,0.1,0,0,0,497,74.9,160,4.5
607,Nayef,Aguerd,West Ham,Defender,0,0,0,0,0.1,0,0,0,0,0,0,4.5
608,Ollie,Scarles,West Ham,Defender,29,659,1.9,6.4,0.1,0,0,0,106.4,54.3,24,4.5
609,Jean-Clair,Todibo,West Ham,Defender,54,1824,2,12,0.2,0,0,0,373,37.1,35,4.5
610,Aaron,Wan-Bissaka,West Ham,Defender,118,3154,3.3,26.2,30,0,0,0,807.4,531.5,188,4.5
611,Kaelan,Casey,West Ham,Defender,1,1,1,0.2,0.9,0,0,0,2,0,0,4
612,Lucas,Tolentino Coelho de Lima,West Ham,Midfielder,80,2374,2.4,13.3,0.6,0,0,0,433.2,627.7,267,6
613,Tomáš,Sou?ek,West Ham,Midfielder,126,2563,3.6,21,0.8,0,0,0,672.6,231.8,643,6
614,James,Ward-Prowse,West Ham,Midfielder,51,1433,2.1,8.5,0.3,0,0,0,282.4,378.3,138,6
615,Crysencio,Summerville,West Ham,Midfielder,33,776,1.7,6,0,0,0,0,156.4,246.1,186,5.5
616,Edson,Álvarez Velázquez,West Ham,Midfielder,40,1769,1.4,8,0.2,0,0,0,281.8,213.9,51,5
617,Maxwel,Cornet,West Ham,Midfielder,1,71,0.5,0.2,0.1,0,0,0,11.6,3.5,7,5
618,Guido,Rodríguez,West Ham,Midfielder,36,1147,1.6,7.2,0.1,0,0,0,205.4,79.7,29,5
619,Luis Guilherme,Lira dos Santos,West Ham,Midfielder,12,139,1,2.4,0.1,0,0,0,27.6,49.1,32,5
620,George,Earthy,West Ham,Midfielder,0,0,0,0,0.2,0,0,0,0,0,0,4.5
621,Andy,Irving,West Ham,Midfielder,9,161,0.9,2,0.3,0,0,0,37.6,26.5,17,4.5
622,Lewis,Orford,West Ham,Midfielder,2,47,1,0.4,0.2,0,0,0,6.4,27.6,6,4.5
623,Freddie,Potts,West Ham,Midfielder,0,0,0,0,0.7,0,0,0,0,0,0,4.5
624,Jarrod,Bowen,West Ham,Forward,193,2974,5.7,24.1,20.8,0,0,0,903,737.8,1081,8
625,Niclas,Füllkrug,West Ham,Forward,42,783,2.3,7,1.2,0,0,0,187.2,173.3,221,6
626,Callum,Marshall,West Ham,Forward,0,0,0,0,1,0,0,0,0,0,0,4.5
659,Kyle,Walker-Peters,West Ham,Defender,0,0,0,0,0.2,0,0,0,0,0,0,4.5
627,Sam,Johnstone,Wolves,Goalkeeper,12,630,1.7,2.7,0.2,0,0,0,193.8,10,0,4.5
628,José,Malheiro de Sá,Wolves,Goalkeeper,93,2610,3.2,20.7,2.6,0,0,0,603.4,30,0,4.5
629,Daniel,Bentley,Wolves,Goalkeeper,9,180,4.5,2.2,1.1,0,0,0,60,0,0,4
630,Tom,King,Wolves,Goalkeeper,1,1,1,0.2,3.9,0,0,0,0,0,0,4
631,Emmanuel,Agbadou,Wolves,Defender,45,1410,2.8,10,0.3,0,0,0,395.2,57.3,67,4.5
632,Matt,Doherty,Wolves,Defender,75,2105,2.5,16.7,0.2,0,0,0,502.2,179.9,135,4.5
633,Hugo,Bueno López,Wolves,Defender,0,0,0,0,0.1,0,0,0,0,0,0,4.5
634,Yerson,Mosquera Valdelamar,Wolves,Defender,3,441,0.6,0.7,0.1,0,0,0,110.2,27.3,21,4.5
635,Rodrigo,Martins Gomes,Wolves,Defender,42,794,1.7,9.3,0.1,0,0,0,186.6,180.2,113,4.5
636,Santiago,Ignacio Bueno,Wolves,Defender,52,1678,1.8,11.6,0.1,0,0,0,345.4,15.8,80,4.5
637,Toti,Gomes,Wolves,Defender,79,2613,2.5,17.6,0.2,0,0,0,617.2,144.2,102,4.5
638,Ki-Jana,Hoever,Wolves,Defender,0,0,0,0,1.1,0,0,0,0,0,0,4
639,Bastien,Meupiyou Menadjou,Wolves,Defender,0,0,0,0,0.3,0,0,0,0,0,0,4
640,Pedro,Cardoso de Lima,Wolves,Defender,2,69,0.7,0.5,1.6,0,0,0,23.4,34.8,11,4
641,Alfie,Pond,Wolves,Defender,1,1,1,0.2,2.3,0,0,0,0,0,0,4
642,Hwang,Hee-chan,Wolves,Midfielder,37,646,1.8,6.2,0.2,0,0,0,111.6,72.7,84,6
643,André,Trindade da Costa Neto,Wolves,Midfielder,61,2472,1.8,11.1,0.1,0,0,0,383.2,285.5,30,5.5
644,Jean-Ricner,Bellegarde,Wolves,Midfielder,90,1666,2.6,16.4,0.1,0,0,0,355.6,422.8,200,5.5
645,Fer,López González,Wolves,Midfielder,0,0,0,0,0.1,0,0,0,0,0,0,5.5
646,João Victor,Gomes da Silva,Wolves,Midfielder,87,2975,2.4,15.8,0.2,0,0,0,513.4,428.9,231,5.5
647,Gonçalo Manuel,Ganchinho Guedes,Wolves,Midfielder,62,979,2.1,11.3,0.1,0,0,0,215.8,213.9,217,5.5
648,Marshall,Munetsi,Wolves,Midfielder,50,1077,3.6,9.1,0.1,0,0,0,176.8,132.9,212,5.5
649,Boubacar,Traoré,Wolves,Midfielder,1,1,1,0.2,0.1,0,0,0,4,0,0,5
650,Tawanda,Chirewa,Wolves,Midfielder,0,0,0,0,0.3,0,0,0,0,0,0,4.5
651,Tom,Edozie,Wolves,Midfielder,0,0,0,0,0.3,0,0,0,0,0,0,4.5
652,Enso,González Medina,Wolves,Midfielder,0,0,0,0,0.7,0,0,0,0,0,0,4.5
653,Joe,Hodge,Wolves,Midfielder,0,0,0,0,1.4,0,0,0,0,0,0,4.5
654,Jørgen,Strand Larsen,Wolves,Forward,145,2587,4.1,22.3,6.4,0,0,0,646.8,303.4,848,6.5
655,Fábio,Soares Silva,Wolves,Forward,0,0,0,0,0.7,0,0,0,0,0,0,5
656,Saša,Kalajdži?,Wolves,Forward,0,0,0,0,0.2,0,0,0,0,0,0,5
657,Leon,Chiwome,Wolves,Forward,0,0,0,0,0.1,0,0,0,0,0,0,4.5
658,Nathan,Fraser,Wolves,Forward,0,0,0,0,3.1,0,0,0,0,0,0,4.5
